date,region,station,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct
2025-10-01,中部,長野,19.4,24.7,16.4,1.5,3.2,0.0,84.0
2025-10-01,中部,静岡,21.5,24.3,19.5,4.5,1.5,0.0,84.0
2025-10-01,中部,飯田,18.1,21.7,16.0,2.0,2.7,0.0,85.0
2025-10-01,九州沖縄,佐世保,24.3,27.9,20.3,0.0,10.8,,73.0
2025-10-01,九州沖縄,佐賀,24.3,29.9,19.9,0.0,10.4,0.0,69.0
2025-10-01,九州沖縄,大分,24.0,29.0,19.5,0.0,10.8,0.0,71.0
2025-10-01,九州沖縄,宮崎,24.9,29.7,21.7,0.0,8.3,0.0,74.0
2025-10-01,九州沖縄,熊本,24.4,29.9,19.9,0.0,10.6,0.0,64.0
2025-10-01,九州沖縄,福岡,25.0,29.0,21.1,0.0,10.6,0.0,66.0
2025-10-01,九州沖縄,那覇,29.4,32.7,27.6,0.0,9.9,,72.0
2025-10-01,九州沖縄,鹿児島,25.0,29.2,22.1,1.0,3.2,0.0,75.0
2025-10-01,北海道,函館,20.4,24.3,17.9,0.0,1.1,0.0,80.0
2025-10-01,北海道,小樽,18.3,24.6,13.4,0.0,6.0,0.0,78.0
2025-10-01,北海道,帯広,14.9,16.3,12.9,2.5,0.0,0.0,92.0
2025-10-01,北海道,札幌,18.9,21.6,16.4,0.0,2.6,0.0,78.0
2025-10-01,北海道,根室,14.7,17.7,10.6,0.0,7.6,0.0,82.0
2025-10-01,北海道,稚内,18.9,22.4,14.4,0.0,9.2,0.0,78.0
2025-10-01,北海道,網走,16.1,21.1,12.9,0.0,6.7,0.0,76.0
2025-10-01,北海道,釧路,15.2,18.1,10.9,0.0,0.2,0.0,85.0
2025-10-01,四国,徳島,24.0,29.0,19.7,0.0,8.7,0.0,69.0
2025-10-01,四国,松山,23.1,28.7,18.7,0.0,10.7,0.0,68.0
2025-10-01,四国,高松,23.9,29.5,19.1,0.0,9.7,0.0,64.0
2025-10-01,四国,高知,24.0,30.0,18.9,0.0,11.2,0.0,68.0
2025-10-01,東北,仙台,19.2,20.6,17.6,22.0,0.0,0.0,90.0
2025-10-01,東北,山形,17.9,22.0,16.4,28.0,0.7,0.0,91.0
2025-10-01,東北,新庄,17.6,23.5,15.2,21.0,1.7,0.0,90.0
2025-10-01,東北,白河,17.3,19.4,15.6,15.0,0.0,0.0,95.0
2025-10-01,東北,盛岡,16.9,18.9,15.2,3.0,0.0,0.0,92.0
2025-10-01,東北,福島,18.9,22.7,17.6,21.0,0.5,0.0,91.0
2025-10-01,東北,秋田,19.1,22.5,17.3,3.0,0.4,0.0,83.0
2025-10-01,東北,青森,19.2,23.5,15.5,0.0,0.8,0.0,82.0
2025-10-01,近畿,京都,23.6,29.7,19.7,0.0,5.7,0.0,66.0
2025-10-01,近畿,和歌山,24.2,29.4,19.7,0.0,10.2,0.0,64.0
2025-10-01,近畿,大阪,24.7,28.5,21.7,0.0,9.7,0.0,63.0
2025-10-01,近畿,奈良,23.0,28.6,19.0,0.0,7.3,0.0,72.0
2025-10-01,近畿,姫路,23.1,29.1,18.0,0.0,10.4,,67.0
2025-10-01,近畿,彦根,23.0,27.4,19.3,0.0,6.8,0.0,72.0
2025-10-01,近畿,神戸,24.9,29.2,21.9,0.0,10.1,0.0,62.0
2025-10-01,近畿,舞鶴,20.7,26.5,16.4,1.5,6.8,0.0,85.0
2025-10-01,関東,前橋,20.3,22.1,18.0,3.5,0.0,0.0,83.0
2025-10-01,関東,千葉,21.4,23.7,19.5,18.0,0.0,0.0,88.0
2025-10-01,関東,宇都宮,19.5,21.5,16.6,19.0,0.0,0.0,93.0
2025-10-01,関東,東京,20.5,23.6,18.3,4.5,0.0,0.0,93.0
2025-10-01,関東,横浜,20.8,23.5,19.3,39.0,0.0,0.0,91.0
2025-10-01,関東,水戸,19.3,20.6,17.4,22.5,0.0,0.0,94.0
2025-10-01,関東,熊谷,20.2,21.5,17.8,17.5,0.1,0.0,94.0
2025-10-01,関東,秩父,18.6,20.7,16.1,16.0,0.0,0.0,95.0
2025-10-01,関東,銚子,22.7,26.0,19.7,41.0,0.1,0.0,82.0
2025-10-02,中国,山口,22.4,28.9,16.5,0.0,3.8,0.0,73.0
2025-10-02,中国,岡山,22.3,26.8,17.9,0.0,3.6,0.0,69.0
2025-10-02,中国,広島,23.3,27.1,19.5,0.0,2.9,0.0,56.0
2025-10-02,中国,松江,21.4,26.5,17.4,0.0,3.6,0.0,79.0
2025-10-02,中国,浜田,21.6,26.5,17.7,0.0,3.4,,76.0
2025-10-02,中国,福山,22.2,27.3,17.3,0.0,3.3,,73.0
2025-10-02,中国,鳥取,20.5,27.5,15.1,0.0,5.5,0.0,73.0
2025-10-02,中部,名古屋,23.2,29.7,18.2,0.0,7.4,0.0,62.0
2025-10-02,中部,四日市,21.6,28.4,15.5,0.0,7.8,,72.0
2025-10-02,中部,富山,21.0,26.3,16.6,0.0,9.2,0.0,69.0
2025-10-02,中部,尾鷲,22.4,27.5,17.9,0.0,5.5,,75.0
2025-10-02,中部,敦賀,21.4,26.7,17.1,0.0,5.2,0.0,74.0
2025-10-02,中部,新潟,20.6,25.6,17.2,7.0,8.3,0.0,81.0
2025-10-02,中部,松本,18.2,24.5,13.3,0.0,8.4,0.0,63.0
2025-10-02,中部,浜松,23.1,28.6,18.1,0.0,9.0,,71.0
2025-10-02,中部,甲府,21.1,27.5,17.3,0.0,8.0,0.0,69.0
2025-10-02,中部,福井,21.0,27.6,16.3,0.0,5.9,0.0,77.0
2025-10-02,中部,軽井沢,13.7,20.2,10.6,0.0,6.6,0.0,93.0
2025-10-02,中部,金沢,22.1,26.7,18.2,0.0,9.2,0.0,65.0
2025-10-02,中部,長野,18.6,24.9,15.3,0.0,7.8,0.0,77.0
2025-10-02,中部,静岡,22.4,28.1,17.7,0.0,7.9,0.0,75.0
2025-10-02,中部,飯田,19.4,26.3,14.9,0.0,6.7,0.0,69.0
2025-10-02,九州沖縄,佐世保,25.0,29.8,20.6,0.0,6.2,,63.0
2025-10-02,九州沖縄,佐賀,24.5,30.3,19.7,0.0,6.2,0.0,65.0
2025-10-02,九州沖縄,大分,23.8,28.2,19.7,0.0,6.5,0.0,67.0
2025-10-02,九州沖縄,宮崎,24.3,29.2,20.2,0.0,10.7,0.0,74.0
2025-10-02,九州沖縄,熊本,24.3,30.9,18.4,0.0,7.2,0.0,61.0
2025-10-02,九州沖縄,福岡,25.1,29.2,21.1,0.0,5.4,0.0,65.0
2025-10-02,九州沖縄,那覇,29.4,32.7,26.8,0.0,9.3,,72.0
2025-10-02,九州沖縄,鹿児島,25.4,31.0,20.3,0.0,11.1,0.0,69.0
2025-10-02,北海道,函館,19.6,25.9,15.4,0.5,8.3,0.0,79.0
2025-10-02,北海道,小樽,18.1,22.1,13.7,0.0,8.7,0.0,81.0
2025-10-02,北海道,帯広,17.9,24.1,13.8,0.5,8.3,0.0,83.0
2025-10-02,北海道,札幌,18.6,24.4,13.8,0.0,8.1,0.0,76.0
2025-10-02,北海道,根室,16.4,19.2,13.7,0.0,4.8,0.0,89.0
2025-10-02,北海道,稚内,17.8,22.5,14.9,0.0,7.0,0.0,83.0
2025-10-02,北海道,網走,17.6,22.1,14.0,0.0,6.8,0.0,78.0
2025-10-02,北海道,釧路,16.3,19.7,13.9,0.0,4.0,0.0,90.0
2025-10-02,四国,徳島,23.3,27.6,19.2,0.0,4.1,0.0,64.0
2025-10-02,四国,松山,23.4,28.3,18.9,0.0,4.9,0.0,70.0
2025-10-02,四国,高松,23.0,26.6,19.1,0.0,3.4,0.0,68.0
2025-10-02,四国,高知,24.5,30.0,19.5,0.0,8.3,0.0,70.0
2025-10-02,東北,仙台,21.5,26.9,16.0,0.0,10.2,0.0,67.0
2025-10-02,東北,山形,19.7,25.6,16.1,0.5,8.5,0.0,76.0
2025-10-02,東北,新庄,18.7,24.9,15.1,1.5,7.5,0.0,83.0
2025-10-02,東北,白河,18.0,24.6,13.2,0.0,9.0,0.0,79.0
2025-10-02,東北,盛岡,19.1,25.5,15.1,0.0,6.8,0.0,78.0
2025-10-02,東北,福島,20.9,27.1,16.2,0.0,9.6,0.0,70.0
2025-10-02,東北,秋田,19.6,25.1,16.4,2.0,6.9,0.0,84.0
2025-10-02,東北,青森,19.6,25.9,16.6,12.5,6.2,0.0,83.0
2025-10-02,近畿,京都,22.8,28.4,18.0,0.0,5.8,0.0,64.0
2025-10-02,近畿,和歌山,23.5,28.5,19.1,0.0,4.1,0.0,58.0
2025-10-02,近畿,大阪,23.9,28.0,19.6,0.0,6.2,0.0,60.0
2025-10-02,近畿,奈良,22.0,27.6,16.7,0.0,6.7,0.0,66.0
2025-10-02,近畿,姫路,22.6,28.0,16.8,0.0,6.5,,61.0
2025-10-02,近畿,彦根,21.8,28.0,17.2,0.0,6.5,0.0,74.0
2025-10-02,近畿,神戸,24.0,27.0,20.6,0.0,6.4,0.0,53.0
2025-10-02,近畿,舞鶴,20.3,27.1,15.5,0.0,5.5,0.0,83.0
2025-10-02,関東,前橋,22.0,29.0,16.1,0.0,9.8,0.0,58.0
2025-10-02,関東,千葉,22.4,27.0,18.5,0.0,9.4,0.0,76.0
2025-10-02,関東,宇都宮,20.9,27.2,16.5,0.0,7.4,0.0,77.0
2025-10-02,関東,東京,22.0,27.5,17.3,0.0,9.8,0.0,75.0
2025-10-02,関東,横浜,22.1,26.8,18.4,0.0,8.9,0.0,75.0
2025-10-02,関東,水戸,20.5,27.7,15.6,0.0,7.3,0.0,81.0
2025-10-02,関東,熊谷,22.1,29.1,15.8,0.0,9.9,0.0,70.0
2025-10-02,関東,秩父,19.4,27.3,13.9,0.0,8.4,0.0,79.0
2025-10-02,関東,銚子,21.9,26.4,17.9,0.0,10.3,0.0,79.0
2025-10-03,中国,山口,20.6,22.4,19.1,25.5,0.0,0.0,94.0
2025-10-03,中国,岡山,20.5,22.6,18.5,9.5,0.0,0.0,85.0
2025-10-03,中国,広島,20.8,22.8,19.4,29.5,0.0,0.0,79.0
2025-10-03,中国,松江,20.1,24.4,18.2,17.0,0.0,0.0,86.0
2025-10-03,中国,浜田,19.7,21.6,18.8,23.5,0.0,,92.0
2025-10-03,中国,福山,20.8,22.0,19.4,14.0,0.0,,87.0
2025-10-03,中国,鳥取,20.0,25.6,17.1,3.5,0.2,0.0,85.0
2025-10-03,中部,名古屋,23.2,26.8,20.5,1.0,0.3,0.0,67.0
2025-10-03,中部,四日市,21.6,25.5,18.9,3.5,0.0,,78.0
2025-10-03,中部,富山,21.4,25.3,16.3,0.0,2.4,0.0,71.0
2025-10-03,中部,尾鷲,22.3,26.5,19.7,14.5,0.1,,82.0
2025-10-03,中部,敦賀,22.2,27.0,18.5,2.0,0.4,0.0,71.0
2025-10-03,中部,新潟,21.5,27.2,16.0,0.0,8.4,0.0,76.0
2025-10-03,中部,松本,18.1,23.5,13.1,0.0,2.4,0.0,70.0
2025-10-03,中部,浜松,24.4,27.6,21.8,0.0,0.0,,59.0
2025-10-03,中部,甲府,20.7,24.5,16.6,0.0,2.2,0.0,72.0
2025-10-03,中部,福井,21.5,27.5,17.2,0.5,0.7,0.0,78.0
2025-10-03,中部,軽井沢,14.0,19.0,9.0,0.0,2.7,0.0,89.0
2025-10-03,中部,金沢,22.2,26.7,17.5,0.0,2.6,0.0,67.0
2025-10-03,中部,長野,19.6,24.7,13.8,0.0,3.8,0.0,70.0
2025-10-03,中部,静岡,24.2,28.7,20.6,0.0,1.9,0.0,62.0
2025-10-03,中部,飯田,17.9,22.0,14.4,0.0,0.4,0.0,79.0
2025-10-03,九州沖縄,佐世保,22.1,25.2,19.7,21.5,0.0,,88.0
2025-10-03,九州沖縄,佐賀,21.6,23.7,19.4,9.5,0.0,0.0,87.0
2025-10-03,九州沖縄,大分,21.8,23.0,20.0,6.5,0.0,0.0,90.0
2025-10-03,九州沖縄,宮崎,23.7,28.5,19.4,0.0,3.1,0.0,82.0
2025-10-03,九州沖縄,熊本,23.0,25.7,20.9,2.5,0.0,0.0,73.0
2025-10-03,九州沖縄,福岡,22.9,25.3,19.5,11.5,0.0,0.0,80.0
2025-10-03,九州沖縄,那覇,30.1,34.2,27.2,0.0,11.2,,67.0
2025-10-03,九州沖縄,鹿児島,26.9,30.1,24.1,0.0,5.3,0.0,67.0
2025-10-03,北海道,函館,19.3,26.1,12.8,0.0,11.2,0.0,74.0
2025-10-03,北海道,小樽,21.1,27.1,16.1,0.0,10.8,0.0,65.0
2025-10-03,北海道,帯広,19.3,28.0,10.2,0.0,10.2,0.0,67.0
2025-10-03,北海道,札幌,20.3,28.2,14.3,0.0,10.9,0.0,66.0
2025-10-03,北海道,根室,18.7,22.7,15.2,0.0,11.0,0.0,78.0
2025-10-03,北海道,稚内,17.7,23.1,13.7,0.0,9.0,0.0,78.0
2025-10-03,北海道,網走,18.4,25.5,13.3,0.0,10.2,0.0,73.0
2025-10-03,北海道,釧路,16.7,20.7,10.8,0.0,10.8,0.0,84.0
2025-10-03,四国,徳島,22.3,24.3,20.9,0.5,0.0,0.0,78.0
2025-10-03,四国,松山,21.2,22.4,20.7,6.0,0.0,0.0,88.0
2025-10-03,四国,高松,22.8,24.8,21.2,2.0,0.0,0.0,76.0
2025-10-03,四国,高知,21.5,23.3,19.5,4.5,0.0,0.0,85.0
2025-10-03,東北,仙台,21.4,27.5,15.9,0.0,10.5,0.0,70.0
2025-10-03,東北,山形,19.3,26.5,14.0,0.0,9.9,0.0,74.0
2025-10-03,東北,新庄,18.3,27.1,14.0,0.0,7.9,0.0,83.0
2025-10-03,東北,白河,17.6,25.4,10.9,0.0,6.9,0.0,79.0
2025-10-03,東北,盛岡,18.1,26.1,12.2,0.0,10.9,0.0,77.0
2025-10-03,東北,福島,20.1,27.2,14.7,0.0,8.4,0.0,72.0
2025-10-03,東北,秋田,20.0,25.8,15.2,0.0,11.1,0.0,80.0
2025-10-03,東北,青森,20.3,26.9,15.6,0.0,10.5,0.0,73.0
2025-10-03,近畿,京都,22.9,26.4,20.4,6.0,0.1,0.0,70.0
2025-10-03,近畿,和歌山,23.0,26.5,21.1,1.5,0.0,0.0,70.0
2025-10-03,近畿,大阪,23.2,25.8,20.7,2.5,0.0,0.0,71.0
2025-10-03,近畿,奈良,22.1,26.0,19.6,1.5,0.0,0.0,78.0
2025-10-03,近畿,姫路,21.2,23.7,18.4,4.5,0.0,,78.0
2025-10-03,近畿,彦根,22.2,26.7,18.9,2.0,0.6,0.0,74.0
2025-10-03,近畿,神戸,23.8,25.7,21.2,2.5,0.0,0.0,66.0
2025-10-03,近畿,舞鶴,20.3,25.3,17.2,5.0,0.0,0.0,91.0
2025-10-03,関東,前橋,21.3,25.8,16.8,0.0,3.5,0.0,61.0
2025-10-03,関東,千葉,23.1,26.4,20.2,0.0,2.1,0.0,70.0
2025-10-03,関東,宇都宮,20.9,25.5,15.8,0.0,4.5,0.0,70.0
2025-10-03,関東,東京,22.8,26.3,19.3,0.0,2.8,0.0,69.0
2025-10-03,関東,横浜,22.9,25.4,20.0,0.0,2.1,0.0,70.0
2025-10-03,関東,水戸,20.2,25.7,15.4,0.0,4.2,0.0,80.0
2025-10-03,関東,熊谷,21.8,25.7,17.7,0.0,3.2,0.0,69.0
2025-10-03,関東,秩父,19.1,23.5,14.5,0.0,1.7,0.0,85.0
2025-10-03,関東,銚子,23.0,25.5,19.8,0.0,3.8,0.0,80.0
2025-10-04,中国,山口,23.7,26.1,21.8,15.5,0.1,0.0,97.0
2025-10-04,中国,岡山,23.3,26.8,18.9,9.0,0.2,0.0,93.0
2025-10-04,中国,広島,21.7,23.9,19.9,22.0,0.1,0.0,87.0
2025-10-04,中国,松江,22.2,26.0,18.9,49.0,0.1,0.0,97.0
2025-10-04,中国,浜田,23.7,27.7,19.6,25.0,0.2,,92.0
2025-10-04,中国,福山,22.5,26.4,19.4,12.5,0.2,,94.0
2025-10-04,中国,鳥取,23.2,26.0,18.9,25.0,0.6,0.0,89.0
2025-10-04,中部,名古屋,20.1,20.9,19.4,18.0,0.0,0.0,95.0
2025-10-04,中部,四日市,19.5,20.2,18.8,22.0,0.0,,99.0
2025-10-04,中部,富山,23.3,26.1,20.4,6.5,0.0,0.0,66.0
2025-10-04,中部,尾鷲,21.3,22.1,20.5,69.0,0.0,,100.0
2025-10-04,中部,敦賀,21.1,22.8,19.8,26.0,0.0,0.0,83.0
2025-10-04,中部,新潟,22.2,26.0,19.2,1.0,1.8,0.0,70.0
2025-10-04,中部,松本,17.9,20.7,16.6,1.5,0.0,0.0,84.0
2025-10-04,中部,浜松,22.3,23.9,20.7,3.0,0.0,,78.0
2025-10-04,中部,甲府,19.5,21.1,18.1,1.0,0.0,0.0,85.0
2025-10-04,中部,福井,20.7,22.8,19.0,40.5,0.0,0.0,86.0
2025-10-04,中部,軽井沢,14.4,15.9,13.4,4.0,0.0,0.0,97.0
2025-10-04,中部,金沢,21.6,23.7,20.6,11.5,0.0,0.0,82.0
2025-10-04,中部,長野,20.5,23.0,18.7,0.5,0.6,0.0,70.0
2025-10-04,中部,静岡,21.8,24.4,20.4,3.0,0.0,0.0,81.0
2025-10-04,中部,飯田,17.2,18.3,16.4,11.0,0.0,0.0,95.0
2025-10-04,九州沖縄,佐世保,25.7,28.4,23.9,9.0,0.5,,94.0
2025-10-04,九州沖縄,佐賀,24.4,28.2,22.5,79.0,0.2,0.0,94.0
2025-10-04,九州沖縄,大分,25.5,31.7,22.5,1.5,1.6,0.0,90.0
2025-10-04,九州沖縄,宮崎,26.0,31.1,22.9,1.0,2.5,0.0,85.0
2025-10-04,九州沖縄,熊本,24.9,29.6,22.0,2.5,1.6,0.0,87.0
2025-10-04,九州沖縄,福岡,25.0,29.8,23.0,86.0,0.2,0.0,89.0
2025-10-04,九州沖縄,那覇,29.7,32.7,27.3,0.0,7.0,,73.0
2025-10-04,九州沖縄,鹿児島,27.1,29.3,24.5,6.0,2.1,0.0,85.0
2025-10-04,北海道,函館,19.7,26.1,13.1,0.0,10.9,0.0,74.0
2025-10-04,北海道,小樽,19.0,26.0,14.1,0.0,10.7,0.0,73.0
2025-10-04,北海道,帯広,15.7,20.1,12.1,0.0,0.8,0.0,85.0
2025-10-04,北海道,札幌,19.8,24.7,14.7,0.0,10.6,0.0,71.0
2025-10-04,北海道,根室,15.3,17.2,13.0,0.0,10.9,0.0,81.0
2025-10-04,北海道,稚内,19.8,23.1,14.2,0.0,10.0,0.0,82.0
2025-10-04,北海道,網走,17.7,23.2,12.8,0.0,10.8,0.0,68.0
2025-10-04,北海道,釧路,15.8,18.4,11.9,0.0,9.9,0.0,82.0
2025-10-04,四国,徳島,23.6,25.2,21.7,5.5,0.0,0.0,91.0
2025-10-04,四国,松山,23.0,25.2,20.9,2.5,0.0,0.0,96.0
2025-10-04,四国,高松,24.4,27.9,20.9,4.0,0.3,0.0,87.0
2025-10-04,四国,高知,22.4,24.3,20.0,6.0,0.0,0.0,97.0
2025-10-04,東北,仙台,20.4,25.0,16.8,0.0,3.0,0.0,80.0
2025-10-04,東北,山形,19.5,26.6,13.0,0.0,6.4,0.0,75.0
2025-10-04,東北,新庄,19.1,26.5,12.7,0.0,4.7,0.0,78.0
2025-10-04,東北,白河,18.0,23.3,13.7,0.5,1.4,0.0,90.0
2025-10-04,東北,盛岡,18.6,26.3,11.1,0.0,9.8,0.0,72.0
2025-10-04,東北,福島,19.4,24.3,14.9,2.5,3.6,0.0,85.0
2025-10-04,東北,秋田,21.4,27.9,14.4,0.0,9.8,0.0,64.0
2025-10-04,東北,青森,20.0,28.4,12.4,0.0,11.1,0.0,70.0
2025-10-04,近畿,京都,21.1,22.2,19.5,42.0,0.0,0.0,90.0
2025-10-04,近畿,和歌山,23.1,26.0,20.9,2.5,0.2,0.0,87.0
2025-10-04,近畿,大阪,21.4,22.4,20.2,13.0,0.2,0.0,92.0
2025-10-04,近畿,奈良,21.5,23.9,20.0,11.5,0.0,0.0,92.0
2025-10-04,近畿,姫路,21.4,23.3,18.6,8.5,0.0,,94.0
2025-10-04,近畿,彦根,20.0,21.1,19.1,21.0,0.0,0.0,93.0
2025-10-04,近畿,神戸,22.3,23.9,20.7,10.5,0.0,0.0,87.0
2025-10-04,近畿,舞鶴,21.5,24.0,19.0,26.0,0.0,0.0,93.0
2025-10-04,関東,前橋,19.9,22.4,18.9,1.5,0.0,0.0,80.0
2025-10-04,関東,千葉,22.7,25.6,20.7,0.0,1.5,0.0,82.0
2025-10-04,関東,宇都宮,20.0,24.3,17.7,11.0,1.0,0.0,90.0
2025-10-04,関東,東京,21.4,25.1,20.3,6.5,0.9,0.0,88.0
2025-10-04,関東,横浜,21.9,24.7,20.9,1.5,0.5,0.0,85.0
2025-10-04,関東,水戸,20.9,26.1,16.8,0.0,3.5,0.0,84.0
2025-10-04,関東,熊谷,21.0,23.7,19.5,1.0,0.0,0.0,85.0
2025-10-04,関東,秩父,19.0,22.7,17.1,0.5,0.0,0.0,94.0
2025-10-04,関東,銚子,24.3,27.1,22.6,0.0,3.7,0.0,78.0
2025-10-05,中国,山口,24.3,30.9,20.8,0.0,6.7,0.0,83.0
2025-10-05,中国,岡山,25.4,30.4,21.8,8.5,3.4,0.0,79.0
2025-10-05,中国,広島,25.3,30.1,22.5,3.5,8.3,0.0,71.0
2025-10-05,中国,松江,23.7,27.9,21.5,1.0,8.2,0.0,87.0
2025-10-05,中国,浜田,23.6,28.0,21.2,3.0,7.8,,88.0
2025-10-05,中国,福山,24.7,30.1,20.7,7.5,6.1,,84.0
2025-10-05,中国,鳥取,24.0,27.7,22.0,12.5,3.2,0.0,87.0
2025-10-05,中部,名古屋,21.7,23.9,20.0,9.0,0.0,0.0,96.0
2025-10-05,中部,四日市,21.3,23.0,19.5,6.5,0.0,,99.0
2025-10-05,中部,富山,22.2,24.6,20.4,16.5,0.0,0.0,92.0
2025-10-05,中部,尾鷲,23.4,26.1,21.4,4.5,0.0,,96.0
2025-10-05,中部,敦賀,22.4,23.2,21.3,16.5,0.2,0.0,90.0
2025-10-05,中部,新潟,22.1,25.6,19.6,8.5,0.2,0.0,90.0
2025-10-05,中部,松本,20.8,26.0,17.5,0.5,2.1,0.0,84.0
2025-10-05,中部,浜松,24.4,29.7,21.5,0.0,3.5,,79.0
2025-10-05,中部,甲府,21.6,24.3,18.2,0.0,1.6,0.0,83.0
2025-10-05,中部,福井,21.7,23.4,20.5,14.0,0.0,0.0,97.0
2025-10-05,中部,軽井沢,16.8,21.3,14.4,5.0,3.0,0.0,98.0
2025-10-05,中部,金沢,22.1,23.2,20.7,22.5,0.0,0.0,92.0
2025-10-05,中部,長野,20.9,25.6,18.6,7.0,1.9,0.0,88.0
2025-10-05,中部,静岡,24.8,29.2,21.0,0.0,7.7,0.0,77.0
2025-10-05,中部,飯田,19.9,23.1,17.1,5.5,0.0,0.0,95.0
2025-10-05,九州沖縄,佐世保,25.7,29.0,22.9,0.0,10.4,,84.0
2025-10-05,九州沖縄,佐賀,26.2,31.6,22.9,0.0,7.2,0.0,81.0
2025-10-05,九州沖縄,大分,26.4,30.0,23.8,0.0,5.4,0.0,82.0
2025-10-05,九州沖縄,宮崎,26.9,32.1,23.8,0.0,8.0,0.0,83.0
2025-10-05,九州沖縄,熊本,26.8,31.5,24.6,0.0,5.7,0.0,79.0
2025-10-05,九州沖縄,福岡,25.4,29.2,22.7,0.0,5.8,0.0,86.0
2025-10-05,九州沖縄,那覇,29.7,32.9,27.4,0.0,11.2,,73.0
2025-10-05,九州沖縄,鹿児島,27.6,32.6,24.8,0.5,8.4,0.0,80.0
2025-10-05,北海道,函館,20.3,24.6,16.2,0.0,3.5,0.0,82.0
2025-10-05,北海道,小樽,19.9,26.2,14.3,0.0,6.4,0.0,66.0
2025-10-05,北海道,帯広,19.3,26.1,12.9,0.0,7.4,0.0,72.0
2025-10-05,北海道,札幌,21.0,26.5,18.1,0.0,6.0,0.0,72.0
2025-10-05,北海道,根室,18.2,22.5,16.0,0.0,3.8,0.0,88.0
2025-10-05,北海道,稚内,19.0,21.9,14.9,0.0,4.1,0.0,59.0
2025-10-05,北海道,網走,18.8,25.9,14.1,0.0,5.0,0.0,67.0
2025-10-05,北海道,釧路,18.6,21.1,15.3,0.0,4.4,0.0,84.0
2025-10-05,四国,徳島,24.8,28.9,22.8,2.0,0.3,0.0,87.0
2025-10-05,四国,松山,25.3,29.8,22.5,10.0,6.3,0.0,85.0
2025-10-05,四国,高松,26.1,30.9,23.2,3.5,5.9,0.0,78.0
2025-10-05,四国,高知,25.7,30.6,22.7,0.5,5.2,0.0,84.0
2025-10-05,東北,仙台,22.8,26.7,20.4,2.5,1.8,0.0,84.0
2025-10-05,東北,山形,22.3,27.8,18.6,6.5,3.0,0.0,82.0
2025-10-05,東北,新庄,21.5,27.1,18.4,1.0,2.4,0.0,84.0
2025-10-05,東北,白河,20.7,24.5,18.0,4.0,1.0,0.0,91.0
2025-10-05,東北,盛岡,20.5,24.5,17.1,10.5,0.5,0.0,89.0
2025-10-05,東北,福島,22.4,27.0,19.3,5.0,0.5,0.0,86.0
2025-10-05,東北,秋田,22.6,26.9,20.7,35.5,2.1,0.0,78.0
2025-10-05,東北,青森,20.2,22.9,17.6,10.0,0.0,0.0,90.0
2025-10-05,近畿,京都,22.6,24.6,20.5,3.5,0.4,0.0,90.0
2025-10-05,近畿,和歌山,23.7,26.5,22.3,9.5,0.7,0.0,87.0
2025-10-05,近畿,大阪,22.9,25.1,21.3,2.5,0.0,0.0,91.0
2025-10-05,近畿,奈良,22.0,25.7,20.4,14.5,0.0,0.0,96.0
2025-10-05,近畿,姫路,23.2,28.6,20.5,8.0,3.0,,90.0
2025-10-05,近畿,彦根,21.3,22.6,20.1,12.5,0.0,0.0,96.0
2025-10-05,近畿,神戸,23.5,25.2,22.2,1.5,0.3,0.0,88.0
2025-10-05,近畿,舞鶴,22.0,24.0,20.2,15.0,0.8,0.0,97.0
2025-10-05,関東,前橋,22.1,26.9,19.1,0.5,2.8,0.0,82.0
2025-10-05,関東,千葉,24.8,28.3,20.8,0.0,8.3,0.0,79.0
2025-10-05,関東,宇都宮,22.2,27.1,19.1,2.0,1.4,0.0,90.0
2025-10-05,関東,東京,23.7,28.8,19.3,0.0,5.3,0.0,85.0
2025-10-05,関東,横浜,24.1,28.5,20.4,0.0,7.3,0.0,84.0
2025-10-05,関東,水戸,23.6,29.0,19.5,0.0,2.8,0.0,83.0
2025-10-05,関東,熊谷,22.9,27.4,19.4,0.0,1.6,0.0,85.0
2025-10-05,関東,秩父,21.7,26.1,18.0,0.0,2.7,0.0,88.0
2025-10-05,関東,銚子,24.5,27.5,21.5,0.0,7.5,0.0,88.0
2025-10-06,中国,山口,24.6,30.9,20.2,0.0,4.6,0.0,78.0
2025-10-06,中国,岡山,24.2,30.0,20.1,0.0,8.5,0.0,69.0
2025-10-06,中国,広島,25.0,29.3,21.5,0.0,9.2,0.0,62.0
2025-10-06,中国,松江,23.3,26.8,20.1,0.0,6.9,0.0,78.0
2025-10-06,中国,浜田,23.3,27.7,20.4,0.0,9.5,,81.0
2025-10-06,中国,福山,23.4,29.9,18.8,0.0,6.6,,76.0
2025-10-06,中国,鳥取,23.1,27.9,19.3,5.5,8.7,0.0,80.0
2025-10-06,中部,名古屋,25.1,31.2,20.4,0.0,10.3,0.0,73.0
2025-10-06,中部,四日市,23.9,29.8,18.8,0.0,10.3,,79.0
2025-10-06,中部,富山,22.5,26.0,19.3,4.5,7.1,0.0,77.0
2025-10-06,中部,尾鷲,24.5,30.8,19.9,1.0,10.7,,81.0
2025-10-06,中部,敦賀,23.7,28.3,20.1,1.5,8.5,0.0,76.0
2025-10-06,中部,新潟,22.0,25.1,18.0,2.5,6.8,0.0,71.0
