倉庫コード,倉庫名,データ区分,商品コード,商品名,入数,ロケーションNo,入出荷日,伝票識別,伝票No,仕入単価,入荷数,出荷数,在庫数,入出荷先名
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2021-12-12,売上,319084.0,,,1.0,3.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-01-26,売上,322798.0,,,1.0,1.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-02-21,売上,324863.0,,,1.0,0.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-05-20,仕入,28816.0,5838.0,2.0,,2.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-05-27,売上,334260.0,,,1.0,1.0,503 豊山2りんかん                        株式会社2りんかんｲｴﾛｰﾊｯﾄ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-07-05,売上,337608.0,,,1.0,0.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-10-12,仕入,29978.0,6516.0,2.0,,2.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-10-14,売上,345872.0,,,1.0,1.0,ﾅｯﾌﾟｽ 広島店                             14
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-11-11,仕入,30251.0,6802.0,6.0,,,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-11-11,仕入,30252.0,6802.0,4.0,,10.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2022-12-18,売上,351441.0,,,1.0,7.0,稲妻ﾌｪｽﾃｨﾊﾞﾙEAST                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-01-06,売上,352345.0,,,1.0,6.0,ﾅｯﾌﾟｽ 広島店                             14
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-02-09,売上,354349.0,,,1.0,4.0,ﾊｰﾚｰｶｽﾀﾏｰｼﾞｬﾊﾟﾝ                          ｳﾞｪｱﾘｱｽﾏｰｹﾃｨﾝｸﾞ株式会社
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-04-10,売上,358942.0,,,1.0,2.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-04-14,仕入,31451.0,6085.0,3.0,,5.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-04-24,売上,359945.0,,,1.0,4.0,株式会社 ｷｼﾞﾏ                            
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-05-08,売上,360951.0,,,1.0,3.0,ﾅｯﾌﾟｽ 広島店                             14
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-06-20,仕入,31937.0,6378.0,4.0,,7.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-07-16,売上,365498.0,,,1.0,5.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-08-28,仕入,32397.0,6711.0,8.0,,13.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-11-13,売上,373203.0,,,1.0,8.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-12-06,売上,374614.0,,,1.0,7.0,ｽﾀｰｼｰｽﾞ株式会社                          
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-12-18,売上,375403.0,,,1.0,5.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2023-12-25,売上,375795.0,,,-1.0,6.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-01-03,売上,376122.0,,,1.0,5.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-02-05,売上,377547.0,,,1.0,4.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-02-26,売上,378743.0,,,1.0,3.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-03-01,売上,378913.0,,,1.0,2.0,新潟中央部品株式会社 長岡店              
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-03-06,仕入,33379.0,6926.0,4.0,,6.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-04-07,売上,381153.0,,,1.0,5.0,販売店様ｲﾍﾞﾝﾄ                            
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-04-19,出荷,11001.0,,,-1.0,6.0,棚卸し調整                               
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-04-23,売上,382322.0,,,1.0,5.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-06-14,仕入,33934.0,7182.0,1.0,,6.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-07-02,売上,387078.0,,,1.0,5.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-07-08,売上,387471.0,,,-1.0,6.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-07-10,仕入,34086.0,7287.0,9.0,,15.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-08-20,出荷,11215.0,,,1.0,14.0,棚卸し調整                               
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-09-10,仕入,34428.0,6762.0,1.0,,15.0,IHSAN                                    
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-09-12,売上,391471.0,,,1.0,14.0,ﾗｲｺﾗﾝﾄﾞ 水戸店                           2017 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-10-13,売上,393468.0,,,1.0,13.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-12-09,売上,397769.0,,,1.0,12.0,ﾗｲｺﾗﾝﾄﾞ 水戸店                           2017 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2024-12-15,売上,398347.0,,,1.0,11.0,デグナー京都本店                         
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2025-02-07,売上,401796.0,,,1.0,10.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2025-04-23,売上,407200.0,,,1.0,9.0,ﾗｲｺﾗﾝﾄﾞ 新潟店                           2031 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2025-08-29,売上,416952.0,,,1.0,8.0,ﾅｯﾌﾟｽ ﾍﾞｲｻｲﾄﾞ幸浦店                      15
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2025-11-05,売上,422698.0,,,1.0,6.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2025-11-21,売上,424136.0,,,1.0,5.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2026-01-06,売上,427458.0,,,1.0,3.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2026-01-13,売上,427853.0,,,1.0,2.0,いちげん                                 
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2026-01-20,売上,428290.0,,,1.0,1.0,帝都産業 株式会社                        EC/海外事業部
0,共通倉庫,10,4524486093654,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK XL 風神雷神BE,,,2026-03-26,売上,432617.0,,,-1.0,2.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-03-03,仕入,25240.0,5276.0,6.0,,6.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-03-26,売上,299174.0,,,1.0,5.0,ﾓﾄﾌｨｰﾙﾄﾞﾄﾞｯｶｰｽﾞ東京本店                  株式会社ﾜｰｽﾜｲﾙ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-03-29,売上,299387.0,,,1.0,4.0,ﾗｲｺﾗﾝﾄﾞ 柏店                             1001 株式会社ﾗｲﾀﾞｰｽﾞ・ｻﾎﾟｰﾄ・ｶﾝﾊﾟﾆｰ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-03-31,仕入,25458.0,5444.0,5.0,,9.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-04-08,売上,300245.0,,,1.0,8.0,ﾗｲｺﾗﾝﾄﾞ 水戸店                           2017 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-04-12,売上,300496.0,,,1.0,7.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-08-22,売上,309920.0,,,1.0,6.0,デグナー京都本店                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-09-14,売上,311639.0,,,1.0,5.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-10-22,売上,314819.0,,,3.0,2.0,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2021-11-30,売上,318212.0,,,1.0,0.0,株式会社ﾘﾊﾞｰｸﾚｲﾝ                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-02-15,仕入,27967.0,5203.0,3.0,,3.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-04-05,売上,329055.0,,,1.0,,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-04-05,売上,329060.0,,,1.0,,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-04-05,売上,329061.0,,,1.0,0.0,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-05-20,仕入,28817.0,5838.0,3.0,,,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-05-20,仕入,28818.0,5838.0,2.0,,5.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-05-27,売上,334138.0,,,1.0,,南海部品 小山店                          3003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-06-15,売上,335935.0,,,1.0,1.0,デグナー京都本店                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-06-17,売上,336079.0,,,1.0,0.0,いちげん                                 
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-07-12,仕入,29216.0,6139.0,1.0,,,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-07-12,仕入,29217.0,6139.0,5.0,,,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-07-13,売上,338393.0,,,1.0,,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-08-12,仕入,29482.0,6274.0,5.0,,10.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-09-09,売上,342832.0,,,1.0,9.0,ﾗｲｺﾗﾝﾄﾞ TokyoBay東雲店                   2003 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-09-21,売上,343859.0,,,1.0,8.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-09-27,売上,344350.0,,,1.0,7.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-10-12,仕入,30030.0,6516.0,7.0,,14.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-10-21,売上,346611.0,,,3.0,11.0,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-11-18,売上,349160.0,,,1.0,10.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-11-24,売上,349559.0,,,1.0,9.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-11-29,売上,349945.0,,,2.0,7.0,Riding My Way Company                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-11-30,売上,350031.0,,,1.0,6.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-12-06,売上,350515.0,,,1.0,5.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-12-13,売上,351005.0,,,1.0,4.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-12-20,売上,351523.0,,,1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2022-12-22,売上,351605.0,,,1.0,1.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-01-16,仕入,30687.0,6297.0,3.0,,5.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-01-17,売上,352935.0,,,1.0,4.0,いちげん                                 
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-01-19,売上,353100.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-01-19,売上,353101.0,,,1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-01-23,売上,353305.0,,,1.0,1.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-02-01,売上,353873.0,,,1.0,0.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-02-16,仕入,30962.0,5925.0,4.0,,4.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-02-17,売上,354812.0,,,1.0,,帝都産業 株式会社                        EC/海外事業部
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-02-20,売上,355040.0,,,1.0,1.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-02-22,売上,355186.0,,,1.0,0.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-03-23,売上,357379.0,,,1.0,0.0,株式会社ﾘﾊﾞｰｸﾚｲﾝ                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-04-14,仕入,31452.0,6085.0,5.0,,5.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-04-20,売上,359799.0,,,1.0,3.0,ﾗｲｺﾗﾝﾄﾞ CuBe札幌白石店                   2015 株式会社 ｺｼﾀﾞﾃｯｸ
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-04-25,売上,360147.0,,,1.0,2.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-05-10,売上,361272.0,,,1.0,1.0,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-05-16,売上,361723.0,,,1.0,0.0,いちげん                                 
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-05-23,仕入,31733.0,6378.0,5.0,,5.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-06-07,売上,363233.0,,,2.0,3.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-06-20,仕入,31936.0,6378.0,10.0,,13.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-07-27,売上,366270.0,,,4.0,9.0,ANSIN MOTO CO.                           
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-07-29,売上,366333.0,,,1.0,8.0,デグナー京都本店                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-08-01,仕入,32236.0,6445.0,5.0,,13.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-08-28,仕入,32393.0,6711.0,5.0,,18.0,IHSAN                                    
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-09-05,売上,368528.0,,,1.0,17.0,南海部品株式会社                         
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-09-22,売上,369717.0,,,1.0,,株式会社JTBふるさと開発事業部            
0,共通倉庫,10,4524486093661,21SJ-14K ﾚｻﾞｰｼﾞｬｹｯﾄ BK M 流水雪輪,,,2023-09-22,売上,369741.0,,,1.0,15.0,株式会社JTBふるさと開発事業部            
